ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,ADM3_REF,ADM3ALT1EN,Shape_Leng,Shape_Area,AREA_SQKM,SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DR,KMA_R50_L,KMA_R50_S,KMA_R30_DR,KMA_R30_L,KMA_R30_S,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,1993166N06131,"1993","33",WP,MM,UNNAMED,1993-06-20 00:00:00,DS,14.80,120.60,,,,main,"0","0",O_O____________,jtwc_wp,WP071993,15.20,119.20,,,"20",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30,122.00,"0","19","1008",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","305","1993","6","20","0","0"
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,1993166N06131,"1993","33",WP,MM,UNNAMED,1993-06-20 03:00:00,DS,15.10,120.10,,,,main,"0","0",P_P____________,,WP071993,15.60,118.50,,,"20",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60,121.70,"0","19","1007",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","310","1993","6","20","3","0"
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,1999288N12129,"1999","88",WP,MM,EVE,1999-10-16 21:00:00,TS,15.00,120.20,,,,main,"0","0",PP_____________,,WP271999,15.00,119.70,,,"28",,"-1",,,,,,,,,,,,,,,,,15.00,120.60,"2",,"1003","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","305","1999","10","16","21","0"
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,2000299N08139,"2000","97",WP,MM,XANGSANE,2000-10-28 15:00:00,TS,14.90,120.20,,,,main,"0","0",PPPP___________,,WP302000,14.90,120.20,,TY,"60",,"0",,,,,,,,,,,,,,,,,15.20,120.10,"3","45","990","0",,,"9","180","180",,14.80,120.30,"3","48","985",14.80,120.20,ST,"55","980",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","315","2000","10","28","15","0"
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,2010198N15123,"2010","36",WP,MM,CHANTHU,2010-07-18 09:00:00,TS,15.20,120.70,,,,main,"0","0",PPP____________,,WP042010,15.40,120.80,,TD,"25","1004","-1",,,,,,,,,,,,,"1008","150","45",,15.10,120.60,"2",,"1006","0",,,"0",,,,15.10,120.60,"1","29","1006",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","260","2010","7","18","9","0"
San Felipe,PH0307110,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.52049403956,0.00961366645,114.36705987300,2010198N15123,"2010","36",WP,MM,CHANTHU,2010-07-18 12:00:00,TS,15.10,120.10,,"1006",tokyo,main,"0","0",OOO____________,jtwc_wp,WP042010,15.40,120.30,,TD,"25","1004","-1",,,,,,,,,,,,,"1008","150","45",,14.90,119.90,"2",,"1006","0",,,"0",,,"0",14.90,120.00,"1","29","1006",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","260","2010","7","18","12","0"
San Narciso,PH0307112,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.37171795615,0.00612357143,72.86900750590,1980300N08137,"1980","89",WP,MM,CARY,1980-10-29 09:00:00,TS,14.90,120.40,,,,main,"0","0",PPPP______PP___,,WP261980,14.80,120.20,,,"28",,"-1",,,,,,,,,,,,,,,,,15.40,120.60,"2",,"1001","0",,,"0",,,,14.70,120.70,"1","34","998",14.40,120.80,TD,"25","1001",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80,120.20,TC,"28",,14.80,120.10,"1","29",,,,,,,,,,,,,,,,,,,,,,,,,,,"16","290","1980","10","29","9","0"
San Narciso,PH0307112,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.37171795615,0.00612357143,72.86900750590,1999288N12129,"1999","88",WP,MM,EVE,1999-10-16 21:00:00,TS,15.00,120.20,,,,main,"0","0",PP_____________,,WP271999,15.00,119.70,,,"28",,"-1",,,,,,,,,,,,,,,,,15.00,120.60,"2",,"1003","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","305","1999","10","16","21","0"
San Narciso,PH0307112,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.37171795615,0.00612357143,72.86900750590,2000299N08139,"2000","97",WP,MM,XANGSANE,2000-10-28 15:00:00,TS,14.90,120.20,,,,main,"0","0",PPPP___________,,WP302000,14.90,120.20,,TY,"60",,"0",,,,,,,,,,,,,,,,,15.20,120.10,"3","45","990","0",,,"9","180","180",,14.80,120.30,"3","48","985",14.80,120.20,ST,"55","980",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","315","2000","10","28","15","0"
Santa Cruz,PH0307113,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.30084791348,0.03875399538,459.55011009300,2006311N16143,"2006","89",WP,MM,CHEBI,2006-11-11 06:00:00,TS,16.00,120.40,"80","960",tokyo,main,"0","0",OOOO___________,jtwc_wp,WP232006,16.10,120.40,,TY,"80","963","1","80","80","90","95","45","45","50","50","20","20","25","25","1009","140","10",,15.80,120.40,"5","80","960","9","40","40","8","150","120","0",16.10,120.40,"4","77","960",15.90,120.40,T,"80","955",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","260","2006","11","11","6","0"
Santa Cruz,PH0307113,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.30084791348,0.03875399538,459.55011009300,2006311N16143,"2006","89",WP,MM,CHEBI,2006-11-11 09:00:00,TS,15.80,119.90,,,,main,"0","0",PPPP___________,,WP232006,15.90,119.90,,TY,"88","956","2","80","80","90","95","45","45","50","50","20","20","25","25","1009","140","10",,15.50,119.90,"5","80","960","9","40","40","8","140","125",,16.00,119.80,"4","77","960",15.80,119.80,T,"78","958",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","250","2006","11","11","9","0"
Santa Cruz,PH0307113,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.30084791348,0.03875399538,459.55011009300,2008169N08135,"2008","31",WP,MM,FENGSHEN,2008-06-22 06:00:00,TS,15.50,120.40,"65","980",tokyo,main,"0","0",OOOO___________,jtwc_wp,WP072008,15.70,120.40,,TS,"60","978","0","80","90","95","95","25","30","40","30",,,,,"1008","150","20",,15.40,120.50,"5","65","980","9","45","45","6","120","100","0",15.40,120.40,"4","64","975",15.40,120.40,T,"65","970",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","315","2008","6","22","6","0"
Santa Cruz,PH0307113,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.30084791348,0.03875399538,459.55011009300,2008169N08135,"2008","31",WP,MM,FENGSHEN,2008-06-22 09:00:00,TS,15.80,120.00,,,,main,"0","0",PPPP___________,,WP072008,16.10,119.80,,TS,"60","978","0","78","83","98","98","30","33","38","33",,,,,"1008","150","20",,15.60,120.10,"5","60","983","9","45","45","6","120","100",,15.70,120.10,"4","64","975",15.70,120.00,T,"65","970",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","300","2008","6","22","9","0"
Santa Cruz,PH0307113,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.30084791348,0.03875399538,459.55011009300,2019314N14136,"2019","96",WP,MM,KALMAEGI,2019-11-20 09:00:00,MX,16.00,120.40,,,,main,"0","0",PPPO___________,,WP272019,16.00,120.50,,TS,"33","998","-1",,,,,,,,,,,,,"1009","120","58",,16.20,120.50,"2",,"1006","0",,,"0",,,,15.80,120.30,"1","29","1000",15.20,120.70,LW,"20","1004",,,TD,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","220","2019","11","20","9","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1980300N08137,"1980","89",WP,MM,CARY,1980-10-29 06:00:00,TS,14.50,121.20,,"1002",tokyo,main,"0","0",OOOO______OP___,jtwc_wp,WP261980,14.50,121.00,,,"25",,"-1",,,,,,,,,,,,,,,,,15.00,121.50,"2",,"1002","0",,,"0",,,"0",14.30,121.40,"1","29","1000",14.10,121.50,TD,"25","1002",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50,121.00,TC,"25",,14.50,120.90,"1","28",,,,,,,,,,,,,,,,,,,,,,,,,,,"16","295","1980","10","29","6","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1980300N08137,"1980","89",WP,MM,CARY,1980-10-29 09:00:00,TS,14.90,120.40,,,,main,"0","0",PPPP______PP___,,WP261980,14.80,120.20,,,"28",,"-1",,,,,,,,,,,,,,,,,15.40,120.60,"2",,"1001","0",,,"0",,,,14.70,120.70,"1","34","998",14.40,120.80,TD,"25","1001",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80,120.20,TC,"28",,14.80,120.10,"1","29",,,,,,,,,,,,,,,,,,,,,,,,,,,"16","290","1980","10","29","9","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1983186N04153,"1983","29",WP,MM,VERA,1983-07-15 06:00:00,TS,14.70,120.30,"55","980",tokyo,main,"0","0",OOOO_______P___,jtwc_wp,WP031983,14.70,120.40,,,"60",,"0",,,,,,,,,,,,,,,,,14.90,120.00,"4","55","980","9","25","25","9","100","100","0",14.50,120.50,"3","58","982",14.70,120.30,ST,"60","980",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80,120.30,"4","65",,,,,,,,,,,,,,,,,,,,,,,,,,,"12","300","1983","7","15","6","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1986275N10134,"1986","91",WP,MM,DOM,1986-10-06 09:00:00,TS,14.80,120.50,,,,main,"0","0",_PPP_______P___,,,,,,,,,"-5",,,,,,,,,,,,,,,,,14.60,120.20,"2",,"1006","0",,,"0",,,,14.90,121.20,"1","29","1001",14.90,120.30,TD,"25","1006",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60,120.00,"1","26",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","260","1986","10","6","9","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1986275N10134,"1986","91",WP,MM,DOM,1986-10-06 12:00:00,TS,14.80,120.20,,"1006",tokyo,main,"0","0",_OOO_______O___,,,,,,,,,"-5",,,,,,,,,,,,,,,,,14.50,120.00,"2",,"1006","0",,,"0",,,"0",15.00,121.00,"1","29","1001",14.90,120.00,TD,"25","1006",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60,119.90,"1","25",,,,,,,,,,,,,,,,,,,,,,,,,,,"5","265","1986","10","6","12","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1993166N06131,"1993","33",WP,MM,UNNAMED,1993-06-20 00:00:00,DS,14.80,120.60,,,,main,"0","0",O_O____________,jtwc_wp,WP071993,15.20,119.20,,,"20",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30,122.00,"0","19","1008",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","305","1993","6","20","0","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1995277N07141,"1995","73",WP,MM,TED,1995-10-08 06:00:00,TS,14.70,120.60,,"1006",tokyo,main,"0","0",OO_____________,jtwc_wp,WP241995,14.50,121.30,,,"20",,"-1",,,,,,,,,,,,,,,,,14.80,119.80,"2",,"1006","0",,,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","295","1995","10","8","6","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,1999288N12129,"1999","88",WP,MM,EVE,1999-10-16 18:00:00,TS,14.80,120.50,,"1004",tokyo,main,"0","0",OO_____________,jtwc_wp,WP271999,14.70,120.10,,,"25",,"-1",,,,,,,,,,,,,,,,,14.80,120.90,"2",,"1004","0",,,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","300","1999","10","16","18","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,2000299N08139,"2000","97",WP,MM,XANGSANE,2000-10-28 12:00:00,TS,14.60,120.60,"45","990",tokyo,main,"0","0",OOOO___________,jtwc_wp,WP302000,14.60,120.60,,TY,"65",,"1",,,,,,,,,,,,,,,,,14.80,120.50,"3","45","990","0",,,"9","180","180","0",14.50,120.50,"3","48","985",14.60,120.60,ST,"55","980",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","310","2000","10","28","12","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,2000305N06136,"2000","101",WP,MM,BEBINCA,2000-11-03 00:00:00,TS,14.70,120.40,"35","998",tokyo,main,"0","0",OOOO___________,jtwc_wp,WP312000,14.70,120.40,,TY,"75",,"1",,,,,,,,,,,,,,,,,14.70,120.50,"3","35","998","0",,,"9","70","70","0",14.80,120.50,"4","64","975",14.70,120.30,ST,"60","975",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","280","2000","11","3","0","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,2006268N12129,"2006","75",WP,MM,XANGSANE,2006-09-28 06:00:00,TS,14.70,120.40,"60","975",tokyo,main,"0","0",OOOO___________,jtwc_wp,WP182006,14.80,120.50,,TY,"105","938","3","100","120","125","85","45","45","45","45","25","25","25","25","1007","210","10",,14.60,120.40,"4","60","975","9","30","30","9","130","130","0",14.60,120.40,"4","68","970",14.60,120.40,T,"80","955",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","300","2006","9","28","6","0"
Subic,PH0307114,Zambales,PH03071,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,1.25668435972,0.02078615418,247.50006699500,2021248N11131,"2021","71",WP,MM,CONSON,2021-09-08 09:00:00,TS,14.50,120.40,,,,main,"0","0",PPPOP__________,,WP182021,14.40,120.40,,TS,"50","995","0","30","30","30","35","7","7","5","7",,,,,"1006","85","10",,14.60,120.40,"3","45","998","0",,,"9","90","90",,14.50,120.50,"3","51","991",14.60,120.30,ST,"50","988",14.40,120.50,TS,"41","994",,,,"225","81","43",,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","315","2021","9","8","9","0"
Baler (Capital),PH0307701,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.67602330267,0.00839840314,99.59587524520,1983279N04140,"1983","68",WP,MM,JOE,1983-10-10 21:00:00,TS,15.60,121.90,,,,main,"34","0",PPPP_______P___,,WP151983,15.90,121.50,,,"30",,"-1",,,,,,,,,,,,,,,,,15.50,122.20,"2",,"999","0",,,"0",,,,15.20,122.00,"1","34","999",15.40,122.40,TD,"30","1000",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,121.50,"1","30",,,,,,,,,,,,,,,,,,,,,,,,,,,"13","295","1983","10","10","21","0"
Baler (Capital),PH0307701,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.67602330267,0.00839840314,99.59587524520,1983287N09164,"1983","74",WP,MM,LEX,1983-10-20 18:00:00,MX,15.60,122.00,,"1004",tokyo,main,"44","0",_OOO_______P___,,,,,,,,,"-5",,,,,,,,,,,,,,,,,16.20,122.50,"2",,"1004","0",,,"0",,,"0",15.90,122.30,"1","23","1004",15.50,121.70,TD,"30","1000",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,121.50,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","280","1983","10","20","18","0"
Baler (Capital),PH0307701,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.67602330267,0.00839840314,99.59587524520,1985294N10122,"1985","109",WP,MM,FAYE,1985-10-24 03:00:00,TS,15.50,121.80,,,,main,"30","0",PPPP_______P___,,WP241985,15.40,121.70,,,"40",,"0",,,,,,,,,,,,,,,,,15.70,121.70,"2",,"998","0",,,"0",,,,15.50,121.80,"1","29","998",15.30,121.80,TD,"25","995",,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40,121.80,"2","39",,,,,,,,,,,,,,,,,,,,,,,,,,,"11","315","1985","10","24","3","0"
Baler (Capital),PH0307701,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.67602330267,0.00839840314,99.59587524520,1996283N12133,"1996","91",WP,MM,BETH,1996-10-11 18:00:00,TS,15.70,121.80,,,,main,"21","0",O_O____________,jtwc_wp,WP301996,15.80,122.70,,,"25",,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.50,120.50,"1","29","1000",,,,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","285","1996","10","11","18","0"
Baler (Capital),PH0307701,Aurora,PH03077,Region III (Central Luzon),PH03,Philippines (the),PH,2022/11/09,2023/11/06,,,,0.67602330267,0.00839840314,99.59587524520,1997311N10151,"1997","101",WP,MM,MORT,1997-11-16 09:00:00,TS,15.60,121.80,,,,main,"24","0",PP_____________,,WP311997,15.80,121.40,,,"23",,"-1",,,,,,,,,,,,,,,,,15.40,122.40,"2",,"1007","0",,,"0",,,,,,"1",,,,,TD,,,,,,,,,,,,,,,,,,,-999.90,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,-999.90,-999.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","300","1997","11","16","9","0"
